marketing_score,competition_index,customer_satisfaction,purchasing_power_index,store_traffic,jPhone_Pro_revenue,Kaggle_Pixel_5_revenue,Planet_SX_revenue,date,year,month,day,day_of_week,week_of_year,is_weekend,weather_condition_Bad,weather_condition_Good,5g_phase_Early-5G,5g_phase_Mature-5G,5g_phase_Mid-5G,5g_phase_Pre-5G,public_transport_Good,public_transport_Hub,public_transport_Poor
55.6,19.57,69.48,86.82,-0.73,25043.35,21234.71,9775.91,2020-11-21,2020,11,21,5,47,1,False,True,True,False,False,False,False,True,False
55.68,19.19,69.48,86.89,0.74,13197.62,16492.71,7395.434999999999,2020-11-22,2020,11,22,6,47,1,False,False,True,False,False,False,True,False,False
55.75,18.83,69.49,86.96,-0.1,1351.89,5785.67,5014.96,2020-11-23,2020,11,23,0,48,0,False,False,True,False,False,False,False,True,False
55.83,18.5,69.49,87.03,0.75,3250.32,7086.02,5249.18,2020-11-24,2020,11,24,1,48,0,False,True,True,False,False,False,False,True,False
55.91,18.18,69.49,87.1,0.73,7781.64,9233.02,4388.92,2020-11-25,2020,11,25,2,48,0,False,False,True,False,False,False,True,False,False
55.99,17.89,69.49,87.17,-1.27,9844.8,10512.83,7277.69,2020-11-26,2020,11,26,3,48,0,False,True,True,False,False,False,False,False,True
56.07,17.63,69.49,87.24,-0.76,15784.51,11676.3,7446.92,2020-11-27,2020,11,27,4,48,0,False,True,True,False,False,False,False,False,True
56.16,17.39,69.5,87.31,-0.48,21873.76,20111.51,10299.71,2020-11-28,2020,11,28,5,48,1,False,True,True,False,False,False,False,False,False
56.24,17.19,69.5,87.38,1.01,25598.25,15895.19,12010.73,2020-11-29,2020,11,29,6,48,1,False,True,True,False,False,False,False,True,False
56.33,17.01,69.5,87.46,0.1,4419.8,6940.54,5325.52,2020-11-30,2020,11,30,0,49,0,False,False,True,False,False,False,True,False,False
56.41,16.87,69.5,87.53,0.22,1294.89,6815.02,4890.3,2020-12-01,2020,12,1,1,49,0,True,False,True,False,False,False,False,True,False
56.5,16.75,69.5,87.61,-0.48,7400.85,10313.56,5993.44,2020-12-02,2020,12,2,2,49,0,True,False,True,False,False,False,False,True,False
56.59,16.67,69.51,87.68,0.3,8862.57,9575.16,7520.1,2020-12-03,2020,12,3,3,49,0,True,False,True,False,False,False,False,False,False
56.67,16.62,69.51,87.76,-0.22,14363.97,10576.56,7366.68,2020-12-04,2020,12,4,4,49,0,False,False,True,False,False,False,False,False,False
56.76,16.61,69.51,87.84,0.22,22983.09,15508.03,11025.51,2020-12-05,2020,12,5,5,49,1,True,False,True,False,False,False,False,True,False
56.85,16.62,69.51,87.91,0.45,20415.24,16381.59,10940.25,2020-12-06,2020,12,6,6,49,1,True,False,True,False,False,False,False,True,False
56.94,16.67,69.52,87.99,0.84,8608.55,8500.96,8727.635,2020-12-07,2020,12,7,0,50,0,False,False,True,False,False,False,False,False,False
57.03,16.75,69.52,88.07,0.62,6230.22,8728.69,6515.02,2020-12-08,2020,12,8,1,50,0,False,False,True,False,False,False,False,True,False
57.13,16.87,69.52,88.15,-0.67,12009.43,11448.45,7129.36,2020-12-09,2020,12,9,2,50,0,False,False,True,False,False,False,True,False,False
57.22,17.01,69.52,88.23,-1.07,11241.59,9567.29,6292.26,2020-12-10,2020,12,10,3,50,0,True,False,True,False,False,False,False,True,False
57.31,17.19,69.52,88.31,-0.47,16786.77,14953.06,10113.02,2020-12-11,2020,12,11,4,50,0,False,False,True,False,False,False,False,False,False
57.41,17.39,69.53,88.39,0.32,30420.1,17454.84,11249.24,2020-12-12,2020,12,12,5,50,1,False,False,True,False,False,False,False,True,False
57.5,17.63,69.53,88.48,-0.4,26550.85,20129.88,10256.0,2020-12-13,2020,12,13,6,50,1,False,False,True,False,False,False,False,True,False
57.6,17.89,69.53,88.56,0.54,7209.43,8392.14,5943.46,2020-12-14,2020,12,14,0,51,0,True,False,True,False,False,False,True,False,False
57.69,18.18,69.53,88.64,0.25,5190.76,8536.85,6221.32,2020-12-15,2020,12,15,1,51,0,True,False,True,False,False,False,False,True,False
61.35,18.5,69.54,88.72,-0.06,52379.41,22324.26,13564.19,2020-12-16,2020,12,16,2,51,0,False,False,True,False,False,False,True,False,False
65.0,18.83,69.54,88.81,-0.05,54426.66,26746.22,11333.47,2020-12-17,2020,12,17,3,51,0,True,False,True,False,False,False,False,True,False
68.67,19.19,69.54,88.89,-0.68,55813.9,17968.08,15919.49,2020-12-18,2020,12,18,4,51,0,False,False,True,False,False,False,False,False,True
72.34,19.57,69.54,88.97,0.31,70720.18,31653.77,17421.5,2020-12-19,2020,12,19,5,51,1,False,False,True,False,False,False,False,True,False
76.02,19.97,69.54,89.06,-0.23,57034.94,34150.46,18923.51,2020-12-20,2020,12,20,6,51,1,True,False,True,False,False,False,False,True,False
79.71,20.38,69.55,89.14,-0.88,50325.33,22216.74,13458.82,2020-12-21,2020,12,21,0,52,0,False,False,True,False,False,False,True,False,False
83.4,20.81,69.55,89.23,-0.78,59734.23,18838.29,12901.11,2020-12-22,2020,12,22,1,52,0,True,False,True,False,False,False,False,True,False
83.54,21.25,69.55,89.31,-0.58,52942.94,31304.32,14803.74,2020-12-23,2020,12,23,2,52,0,False,False,True,False,False,False,False,True,False
83.68,21.71,69.55,89.4,0.73,62352.43,27338.23,14262.84,2020-12-24,2020,12,24,3,52,0,False,False,True,False,False,False,False,True,False
83.82,22.17,69.56,89.48,0.49,55028.06,28625.61,14971.2,2020-12-25,2020,12,25,4,52,0,False,False,True,False,False,False,False,True,False
83.97,22.635,69.56,89.57,0.81,70835.83,27548.64,18449.68,2020-12-26,2020,12,26,5,52,1,True,False,True,False,False,False,False,True,False
84.11,23.1,69.56,89.66,-0.19,81581.23,37571.98,16753.56,2020-12-27,2020,12,27,6,52,1,False,False,True,False,False,False,False,True,False
84.25,23.57,69.56,89.74,0.04,50164.14,22312.18,12913.27,2020-12-28,2020,12,28,0,53,0,True,False,True,False,False,False,False,True,False
84.4,24.04,69.56,89.83,0.63,45470.52,28555.37,14930.49,2020-12-29,2020,12,29,1,53,0,True,False,True,False,False,False,False,True,False
84.54,24.5,69.57,89.91,0.34,62464.53,31762.06,12416.97,2020-12-30,2020,12,30,2,53,0,False,False,True,False,False,False,False,False,True
84.69,24.96,69.57,90.0,-0.53,53130.68,31312.39,15903.81,2020-12-31,2020,12,31,3,53,0,False,False,True,False,False,False,False,True,False
84.83,25.41,69.57,90.09,-0.56,57982.52,33595.63,15626.11,2021-01-01,2021,1,1,4,53,0,True,False,True,False,False,False,False,False,False
84.98,25.85,69.57,90.17,-0.04,73654.86,39588.4,17530.34,2021-01-02,2021,1,2,5,53,1,True,False,True,False,False,False,False,True,False
85.12,26.28,69.57,90.26,0.06,83621.74,41606.78,19434.57,2021-01-03,2021,1,3,6,53,1,False,False,True,False,False,False,True,False,False
85.27,26.7,69.58,90.34,-0.05,55261.46,27974.68,13082.88,2021-01-04,2021,1,4,0,1,0,True,False,True,False,False,False,False,False,False
85.41,27.09,69.58,90.43,-0.71,51394.04,26252.17,13731.69,2021-01-05,2021,1,5,1,1,0,False,False,True,False,False,False,False,True,False
85.55,27.47,69.58,90.52,-0.93,61150.42,29544.74,13214.0,2021-01-06,2021,1,6,2,1,0,False,False,True,False,False,False,False,True,False
85.7,27.83,69.58,90.6,0.69,62910.88,32925.03,16719.91,2021-01-07,2021,1,7,3,1,0,True,False,True,False,False,False,False,False,False
85.84,28.17,69.59,90.69,-1.24,69608.62,37967.45,14610.9,2021-01-08,2021,1,8,4,1,0,False,False,True,False,False,False,True,False,False
85.99,28.49,69.59,90.77,0.69,62861.41333333333,37509.955,18684.41,2021-01-09,2021,1,9,5,1,1,False,False,True,False,False,False,False,True,False
86.13,28.77,69.59,90.86,0.34,56114.206666666665,37052.46,19394.83,2021-01-10,2021,1,10,6,1,1,False,False,True,False,False,False,False,True,False
86.27,29.04,69.59,90.94,-0.14,49367.0,32685.2,18712.98,2021-01-11,2021,1,11,0,2,0,False,False,True,False,False,False,False,True,False
86.42,29.27,69.59,91.03,0.55,55418.95,32570.58,14734.7,2021-01-12,2021,1,12,1,2,0,False,False,True,False,False,False,False,False,False
86.56,29.48,69.6,91.11,1.01,66067.2,27137.59,21231.1,2021-01-13,2021,1,13,2,2,0,False,False,True,False,False,False,False,True,False
86.7,29.65,69.6,91.19,0.11,62140.65,29518.98,19960.94,2021-01-14,2021,1,14,3,2,0,False,False,True,False,False,False,True,False,False
86.84,29.8,69.6,91.28,0.52,69264.84,30480.66,17424.1,2021-01-15,2021,1,15,4,2,0,False,False,True,False,False,False,False,False,True
86.985,29.91,69.6,91.36,-0.13,66604.55,27937.27,19734.76,2021-01-16,2021,1,16,5,2,1,True,False,True,False,False,False,False,False,True
87.13,29.99,69.61,91.44,0.87,63944.26,39767.3,18329.52,2021-01-17,2021,1,17,6,2,1,True,False,True,False,False,False,False,True,False
87.27,30.04,69.61,91.52,-0.26,61283.97,26815.75,15951.72,2021-01-18,2021,1,18,0,3,0,False,False,True,False,False,False,False,True,False
87.41,30.06,69.61,91.61,-0.96,58623.68,25394.12,15025.35,2021-01-19,2021,1,19,1,3,0,True,False,True,False,False,False,True,False,False
87.55,30.04,69.61,91.69,0.42,66092.91,33178.01,17300.69,2021-01-20,2021,1,20,2,3,0,True,False,True,False,False,False,False,False,False
87.68,29.99,69.61,91.77,-0.12,58128.28,26903.08,14771.74,2021-01-21,2021,1,21,3,3,0,True,False,True,False,False,False,False,True,False
87.82,29.91,69.62,91.85,0.04,63866.5,33188.49,20609.48,2021-01-22,2021,1,22,4,3,0,False,False,True,False,False,False,False,False,False
87.96,29.8,69.62,91.93,0.56,68501.14,32843.08,21848.2,2021-01-23,2021,1,23,5,3,1,True,False,True,False,False,False,True,False,False
88.1,29.65,69.62,92.01,1.12,99396.86,41997.1,20374.63,2021-01-24,2021,1,24,6,3,1,False,False,True,False,False,False,False,False,True
88.23,29.48,69.62,92.09,0.14,47679.99,33720.11,17248.12,2021-01-25,2021,1,25,0,4,0,False,False,True,False,False,False,False,False,True
88.37,29.27,69.63,92.16,0.26,50400.09,27989.21,17232.38,2021-01-26,2021,1,26,1,4,0,False,False,True,False,False,False,False,True,False
88.5,29.04,69.63,92.24,0.0,58217.36,32980.84,18479.17,2021-01-27,2021,1,27,2,4,0,True,False,True,False,False,False,False,True,False
88.63,28.77,69.63,92.32,0.12,60421.13,18562.52,18786.3,2021-01-28,2021,1,28,3,4,0,False,False,True,False,False,False,True,False,False
88.76,28.49,69.63,92.39,0.11,71172.59,22999.85,21710.15,2021-01-29,2021,1,29,4,4,0,False,False,True,False,False,False,False,True,False
88.89,28.17,69.63,92.47,0.11,81034.61,25930.1,22790.14,2021-01-30,2021,1,30,5,4,1,True,False,True,False,False,False,False,False,False
89.02,27.83,69.64,92.54,-0.39,75648.09,24434.57,23570.72,2021-01-31,2021,1,31,6,4,1,True,False,True,False,False,False,False,True,False
89.15,27.47,69.64,92.62,0.69,54343.95,30307.95,19598.41,2021-02-01,2021,2,1,0,5,0,True,False,True,False,False,False,False,True,False
89.28,27.09,69.64,92.69,0.01,69933.96,35266.87,15626.1,2021-02-02,2021,2,2,1,5,0,False,False,True,False,False,False,False,True,False
89.4,26.7,69.64,92.76,0.48,67250.51,30040.24,21556.77,2021-02-03,2021,2,3,2,5,0,False,False,True,False,False,False,True,False,False
89.53,26.28,69.65,92.83,0.23,68926.52,25912.82,21145.53,2021-02-04,2021,2,4,3,5,0,False,False,True,False,False,False,False,True,False
89.65,25.85,69.65,92.9,0.45,86894.02,33375.11,17267.85,2021-02-05,2021,2,5,4,5,0,False,False,True,False,False,False,True,False,False
89.78,25.41,69.65,92.97,-0.38,85558.99,40696.44,23785.34,2021-02-06,2021,2,6,5,5,1,True,False,True,False,False,False,True,False,False
89.9,24.96,69.65,93.04,-0.01,84223.96,44372.36,25046.33,2021-02-07,2021,2,7,6,5,1,False,False,True,False,False,False,False,True,False
90.02,24.5,69.65,93.11,0.19,82888.93000000001,28208.03,14275.2,2021-02-08,2021,2,8,0,6,0,False,False,True,False,False,False,False,True,False
90.14,24.04,69.66,93.18,1.18,81553.9,32140.17,22091.6,2021-02-09,2021,2,9,1,6,0,False,False,True,False,False,False,False,True,False
90.25,23.57,69.66,93.24,0.89,80218.87,41749.63,18080.26,2021-02-10,2021,2,10,2,6,0,False,False,True,False,False,False,False,True,False
90.37,23.1,69.66,93.31,0.55,78883.84,40635.09,23331.91,2021-02-11,2021,2,11,3,6,0,False,False,True,False,False,False,True,False,False
90.48,22.63,69.66,93.37,0.58,77548.81,40861.54,21652.52,2021-02-12,2021,2,12,4,6,0,False,False,True,False,False,False,False,True,False
90.59,22.17,69.66,93.44,0.01,72834.285,37961.33,25209.16,2021-02-13,2021,2,13,5,6,1,False,False,True,False,False,False,False,True,False
90.71,21.71,69.67,93.5,1.86,68119.76,47393.96,21258.37,2021-02-14,2021,2,14,6,6,1,False,False,True,False,False,False,False,True,False
90.81,21.25,69.67,93.56,-0.33,75390.74,34928.27,19126.19,2021-02-15,2021,2,15,0,7,0,False,False,True,False,False,False,True,False,False
90.92,20.81,69.67,93.62,0.81,73288.99,34232.38,20448.24,2021-02-16,2021,2,16,1,7,0,False,False,True,False,False,False,False,False,True
91.03,20.38,69.67,93.68,0.87,71212.7,36727.7,22746.23,2021-02-17,2021,2,17,2,7,0,False,False,True,False,False,False,False,True,False
91.13,19.97,69.68,93.735,0.16,72469.01,35581.28,21784.04,2021-02-18,2021,2,18,3,7,0,False,False,True,False,False,False,True,False,False
91.24,19.57,69.68,93.79,0.57,81264.88,39864.74,20911.69,2021-02-19,2021,2,19,4,7,0,False,False,True,False,False,False,False,True,False
91.34,19.19,69.68,93.85,-0.25,86795.77,53811.76,26796.5,2021-02-20,2021,2,20,5,7,1,False,False,True,False,False,False,False,False,True
91.44,18.83,69.68,93.9,0.37,92326.66,45760.81,25760.4,2021-02-21,2021,2,21,6,7,1,False,False,True,False,False,False,False,True,False
91.53,18.5,69.68,93.95,0.85,75752.32,37709.86,21241.18,2021-02-22,2021,2,22,0,8,0,False,False,True,False,False,False,False,True,False
91.63,18.18,69.69,94.01,0.19,59177.98,31535.34,18192.0,2021-02-23,2021,2,23,1,8,0,False,False,True,False,False,False,False,True,False
91.725,17.89,69.69,94.06,0.63,84572.31,43002.22,17589.61,2021-02-24,2021,2,24,2,8,0,False,False,True,False,False,False,True,False,False
91.82,17.63,69.69,94.11,0.5,76716.6,46373.15,22323.13,2021-02-25,2021,2,25,3,8,0,False,False,True,False,False,False,False,False,True
91.91,17.39,69.69,94.16,0.26,77030.03,36656.64,21890.1,2021-02-26,2021,2,26,4,8,0,False,False,True,False,False,False,False,True,False
91.99,17.19,69.7,94.2,0.39,84516.955,39124.9,22731.27,2021-02-27,2021,2,27,5,8,1,False,False,True,False,False,False,False,True,False
92.08,17.01,69.7,94.25,-0.77,92003.88,44859.54,25452.58,2021-02-28,2021,2,28,6,8,1,False,False,True,False,False,False,False,False,False
92.17,16.87,69.7,94.29,0.19,71520.06,33827.74,34747.93,2021-03-01,2021,3,1,0,9,0,False,True,True,False,False,False,True,False,False
92.25,16.75,69.7,94.34,1.0,78409.77,31793.51,25664.47,2021-03-02,2021,3,2,1,9,0,False,False,True,False,False,False,False,False,False
92.33,16.67,69.7,94.38,-0.23,97988.13,38639.69,35505.16,2021-03-03,2021,3,3,2,9,0,False,True,True,False,False,False,False,True,False
92.41,16.62,69.71,94.42,0.64,99576.29,38870.37,32178.94,2021-03-04,2021,3,4,3,9,0,False,True,True,False,False,False,False,True,False
92.48,16.61,69.71,94.46,0.25,86412.98,45249.37,20983.5,2021-03-05,2021,3,5,4,9,0,False,True,True,False,False,False,False,False,False
92.56,16.62,69.71,94.5,1.03,96587.75,47167.44,24220.48,2021-03-06,2021,3,6,5,9,1,False,True,True,False,False,False,False,True,False
92.63,16.67,69.71,94.54,0.7,101158.63,45899.35,23835.93,2021-03-07,2021,3,7,6,9,1,False,True,True,False,False,False,False,False,False
92.7,16.75,69.72,94.57,-0.35,81969.69,39010.17,19248.31,2021-03-08,2021,3,8,0,10,0,False,False,True,False,False,False,False,True,False
92.77,16.87,69.72,94.6,0.31,77264.7,34752.44,23197.24,2021-03-09,2021,3,9,1,10,0,False,True,True,False,False,False,False,False,False
92.84,17.01,69.72,94.64,0.22,88175.61,40203.65,23833.88,2021-03-10,2021,3,10,2,10,0,False,True,True,False,False,False,False,False,False
92.9,17.19,69.72,94.67,-0.68,79497.51,45391.48,24814.57,2021-03-11,2021,3,11,3,10,0,False,True,True,False,False,False,False,True,False
92.96,17.39,69.72,94.7,0.13,78174.39,36104.8,25795.26,2021-03-12,2021,3,12,4,10,0,False,False,True,False,False,False,False,True,False
93.02,17.63,69.73,94.73,-0.6,85182.47,43430.07,31122.94,2021-03-13,2021,3,13,5,10,1,False,True,True,False,False,False,False,True,False
93.08,17.89,69.73,94.76,-0.42,119406.29,39725.73,27528.3,2021-03-14,2021,3,14,6,10,1,False,False,True,False,False,False,False,True,False
93.13,18.18,69.73,94.78,0.33,75408.51,41306.71,23933.66,2021-03-15,2021,3,15,0,11,0,False,True,True,False,False,False,True,False,False
93.19,18.5,69.73,94.81,0.66,80988.44,28566.73,19841.08,2021-03-16,2021,3,16,1,11,0,False,False,True,False,False,False,False,True,False
93.24,18.83,69.73,94.83,0.41,77015.75,43482.37,20148.89,2021-03-17,2021,3,17,2,11,0,False,True,True,False,False,False,False,False,True
93.28,19.19,69.74,94.85,0.25,92681.06,48729.15,22401.93,2021-03-18,2021,3,18,3,11,0,False,True,True,False,False,False,False,True,False
93.33,19.57,69.74,94.87,-0.02,99513.35,47810.8075,20734.72,2021-03-19,2021,3,19,4,11,0,False,False,True,False,False,False,True,False,False
93.38,19.97,69.74,94.89,-0.33,135731.69,46892.465,31894.79,2021-03-20,2021,3,20,5,11,1,False,True,True,False,False,False,True,False,False
93.42,20.38,69.74,94.91,0.76,124795.375,45974.122500000005,29449.07,2021-03-21,2021,3,21,6,11,1,False,True,True,False,False,False,False,False,True
93.46,20.81,69.745,94.92,0.63,113859.06,45055.78,23911.05,2021-03-22,2021,3,22,0,12,0,False,True,True,False,False,False,False,False,True
93.49,21.25,69.75,94.94,-0.6,72240.91,44137.4375,22502.93,2021-03-23,2021,3,23,1,12,0,False,False,True,False,False,False,False,True,False
93.53,21.71,69.75,94.95,1.41,85571.4,43219.095,24703.14,2021-03-24,2021,3,24,2,12,0,False,False,True,False,False,False,False,False,True
93.56,22.17,69.75,94.96,0.81,77772.46,42300.7525,25601.86,2021-03-25,2021,3,25,3,12,0,False,True,True,False,False,False,True,False,False
93.59,22.63,69.75,94.97,1.03,93252.91,41382.41,28716.32,2021-03-26,2021,3,26,4,12,0,False,False,True,False,False,False,True,False,False
93.62,23.1,69.76,94.98,-0.08,95297.04,45418.87,27201.3,2021-03-27,2021,3,27,5,12,1,False,True,True,False,False,False,False,False,True
93.64,23.57,69.76,94.99,-0.09,84475.84,54602.41,25078.21,2021-03-28,2021,3,28,6,12,1,False,False,True,False,False,False,True,False,False
93.67,24.04,69.76,94.99,0.4,91201.84,31810.61,22186.58,2021-03-29,2021,3,29,0,13,0,False,True,True,False,False,False,False,False,True
93.69,24.5,69.76,95.0,-0.39,82420.7,36521.86,20804.45,2021-03-30,2021,3,30,1,13,0,False,False,True,False,False,False,False,True,False
93.7,24.96,69.77,95.0,0.09,86362.18,44492.32,26679.81,2021-03-31,2021,3,31,2,13,0,False,False,True,False,False,False,False,True,False
93.72,25.41,69.77,95.0,-0.36,78764.77,37330.44,21739.61,2021-04-01,2021,4,1,3,13,0,False,False,True,False,False,False,False,True,False
93.73,25.85,69.77,95.0,0.96,79214.99,40779.62,22320.27,2021-04-02,2021,4,2,4,13,0,False,False,True,False,False,False,False,True,False
89.73,26.28,69.77,95.0,-0.48,67242.9,35041.99,21433.93,2021-04-03,2021,4,3,5,13,1,False,False,True,False,False,False,False,False,True
85.72,26.7,69.77,94.99,0.16,71824.55,39678.05,21640.74,2021-04-04,2021,4,4,6,13,1,False,True,True,False,False,False,False,True,False
81.7,27.09,69.78,94.99,0.4,36422.48,24442.52,17979.79,2021-04-05,2021,4,5,0,14,0,False,True,True,False,False,False,False,True,False
77.69,27.47,69.78,94.98,0.065,40415.71,24458.21,17005.68,2021-04-06,2021,4,6,1,14,0,False,False,True,False,False,False,True,False,False
73.67,27.83,69.78,94.98,-0.27,47923.05,33053.49,17494.59,2021-04-07,2021,4,7,2,14,0,False,True,True,False,False,False,False,True,False
69.65,28.17,69.78,94.97,-0.7,47439.41,26881.66,13278.94,2021-04-08,2021,4,8,3,14,0,False,True,True,False,False,False,False,True,False
65.63,28.49,69.79,94.96,-0.06,47596.36,29545.92,13863.07,2021-04-09,2021,4,9,4,14,0,False,False,True,False,False,False,False,True,False
65.63,28.77,69.79,94.94,0.49,43513.15,33606.76,16949.64,2021-04-10,2021,4,10,5,14,1,False,True,True,False,False,False,False,False,False
65.62,29.04,69.79,94.93,0.04,72846.09,30900.78,19593.81,2021-04-11,2021,4,11,6,14,1,False,False,True,False,False,False,False,False,False
65.62,29.27,69.79,94.91,0.08,40958.3,28194.8,19347.8,2021-04-12,2021,4,12,0,15,0,False,True,True,False,False,False,False,False,False
65.61,29.48,69.79,94.9,-0.15,36252.29,28404.37,15362.13,2021-04-13,2021,4,13,1,15,0,False,True,True,False,False,False,False,True,False
65.6,29.65,69.8,94.88,0.045,48158.18,23674.52,18295.33,2021-04-14,2021,4,14,2,15,0,False,True,True,False,False,False,False,True,False
65.59,29.8,69.8,94.86,0.24,43573.04,25649.84,19480.94,2021-04-15,2021,4,15,3,15,0,False,False,True,False,False,False,False,False,True
65.57,29.91,69.8,94.84,-0.74,47374.67,24685.22,17663.09,2021-04-16,2021,4,16,4,15,0,False,False,True,False,False,False,False,True,False
