marketing_score,competition_index,customer_satisfaction,purchasing_power_index,weather_condition,tech_event,5g_phase,store_traffic,public_transport,city,jPhone_Pro_revenue,Kaggle_Pixel_5_revenue,Planet_SX_revenue,date
92.7,16.75,69.72,94.57,Moderate,,Early-5G,-0.35,Hub,Marseille,81969.69,39010.17,19248.31,2021-03-08
92.77,16.87,69.72,94.6,Good,,Early-5G,0.31,Limited,Marseille,77264.7,34752.44,23197.24,2021-03-09
92.84,17.01,69.72,94.64,Good,,Early-5G,0.22,Limited,Marseille,88175.61,40203.65,23833.88,2021-03-10
92.9,17.19,69.72,94.67,Good,,Early-5G,-0.68,Hub,Marseille,79497.51,45391.48,24814.57,2021-03-11
92.96,17.39,69.72,94.7,Moderate,,Early-5G,0.13,Hub,Marseille,78174.39,36104.8,25795.26,2021-03-12
93.02,17.63,69.73,94.73,Good,,Early-5G,-0.6,Hub,Marseille,85182.47,43430.07,31122.94,2021-03-13
93.08,17.89,69.73,94.76,Moderate,,Early-5G,-0.42,Hub,Marseille,119406.29,39725.73,27528.3,2021-03-14
93.13,18.18,69.73,94.78,Good,,Early-5G,0.33,Good,Marseille,75408.51,41306.71,23933.66,2021-03-15
93.19,18.5,69.73,94.81,Moderate,,Early-5G,0.66,Hub,Marseille,80988.44,28566.73,19841.08,2021-03-16
93.24,18.83,69.73,94.83,Good,,Early-5G,0.41,Poor,Marseille,77015.75,43482.37,20148.89,2021-03-17
93.28,19.19,69.74,94.85,Good,,Early-5G,0.25,Hub,Marseille,92681.06,48729.15,22401.93,2021-03-18
93.33,19.57,69.74,94.87,Moderate,,Early-5G,-0.02,Good,Marseille,99513.35,47810.8075,20734.72,2021-03-19
93.38,19.97,69.74,94.89,Good,,Early-5G,-0.33,Good,Marseille,135731.69,46892.465000000004,31894.79,2021-03-20
93.42,20.38,69.74,94.91,Good,,Early-5G,0.76,Poor,Marseille,124795.375,45974.122500000005,29449.07,2021-03-21
93.46,20.81,69.745,94.92,Good,,Early-5G,0.63,Poor,Marseille,113859.06,45055.78,23911.05,2021-03-22
93.49,21.25,69.75,94.94,Moderate,,Early-5G,-0.6,Hub,Marseille,72240.91,44137.4375,22502.93,2021-03-23
93.53,21.71,69.75,94.95,Moderate,,Early-5G,1.41,Poor,Marseille,85571.4,43219.095,24703.14,2021-03-24
93.56,22.17,69.75,94.96,Good,,Early-5G,0.81,Good,Marseille,77772.46,42300.7525,25601.86,2021-03-25
93.59,22.63,69.75,94.97,Moderate,,Early-5G,1.03,Good,Marseille,93252.91,41382.41,28716.32,2021-03-26
93.62,23.1,69.76,94.98,Good,,Early-5G,-0.08,Poor,Marseille,95297.04,45418.87,27201.3,2021-03-27
93.64,23.57,69.76,94.99,Moderate,,Early-5G,-0.09,Good,Marseille,84475.84,54602.41,25078.21,2021-03-28
93.67,24.04,69.76,94.99,Good,,Early-5G,0.4,Poor,Marseille,91201.84,31810.61,22186.58,2021-03-29
93.69,24.5,69.76,95.0,Moderate,,Early-5G,-0.39,Hub,Marseille,82420.7,36521.86,20804.45,2021-03-30
93.7,24.96,69.77,95.0,Moderate,,Early-5G,0.09,Hub,Marseille,86362.18,44492.32,26679.81,2021-03-31
93.72,25.41,69.77,95.0,Moderate,,Early-5G,-0.36,Hub,Marseille,78764.77,37330.44,21739.61,2021-04-01
93.73,25.85,69.77,95.0,Moderate,,Early-5G,0.96,Hub,Marseille,79214.99,40779.62,22320.27,2021-04-02
89.73,26.28,69.77,95.0,Moderate,,Early-5G,-0.48,Poor,Marseille,67242.9,35041.99,21433.93,2021-04-03
85.72,26.7,69.77,94.99,Good,,Early-5G,0.16,Hub,Marseille,71824.55,39678.05,21640.74,2021-04-04
81.7,27.09,69.78,94.99,Good,,Early-5G,0.4,Hub,Marseille,36422.48,24442.52,17979.79,2021-04-05
77.69,27.47,69.78,94.98,Moderate,,Early-5G,0.065,Good,Marseille,40415.71,24458.21,17005.68,2021-04-06
73.67,27.83,69.78,94.98,Good,,Early-5G,-0.27,Hub,Marseille,47923.05,33053.49,17494.59,2021-04-07
69.65,28.17,69.78,94.97,Good,,Early-5G,-0.7,Hub,Marseille,47439.41,26881.66,13278.94,2021-04-08
65.63,28.49,69.79,94.96,Moderate,,Early-5G,-0.06,Hub,Marseille,47596.36,29545.92,13863.07,2021-04-09
65.63,28.77,69.79,94.94,Good,,Early-5G,0.49,Limited,Marseille,43513.15,33606.76,16949.64,2021-04-10
65.62,29.04,69.79,94.93,Moderate,,Early-5G,0.04,Limited,Marseille,72846.09,30900.78,19593.81,2021-04-11
65.62,29.27,69.79,94.91,Good,,Early-5G,0.08,Limited,Marseille,40958.3,28194.8,19347.8,2021-04-12
65.61,29.48,69.79,94.9,Good,,Early-5G,-0.15,Hub,Marseille,36252.29,28404.37,15362.13,2021-04-13
65.6,29.65,69.8,94.88,Good,,Early-5G,0.04500000000000001,Hub,Marseille,48158.18,23674.52,18295.33,2021-04-14
65.59,29.8,69.8,94.86,Moderate,,Early-5G,0.24,Poor,Marseille,43573.04,25649.84,19480.94,2021-04-15
65.57,29.91,69.8,94.84,Moderate,,Early-5G,-0.74,Hub,Marseille,47374.67,24685.22,17663.09,2021-04-16
65.56,29.99,69.8,94.82,Good,,Early-5G,-0.25,Good,Marseille,56483.88,35704.63,20454.03,2021-04-17
65.54,30.04,69.81,94.79,Good,,Early-5G,-0.41,Limited,Marseille,60060.77,27732.83,16615.71,2021-04-18
65.52,30.06,69.81,94.77,Good,,Early-5G,-0.75,Hub,Marseille,38181.17,24330.85,16234.04,2021-04-19
65.5,30.04,69.81,94.74,Moderate,,Early-5G,0.56,Hub,Marseille,40076.14,26401.74,15386.66,2021-04-20
65.48,29.99,69.81,94.71,Good,,Early-5G,0.2,Limited,Marseille,45366.23,29203.57,17870.14,2021-04-21
65.46,29.91,69.81,94.68,Moderate,,Early-5G,-0.49,Good,Marseille,35773.96,22089.11,15445.55,2021-04-22
65.435,29.8,69.82,94.65,Good,,Early-5G,0.74,Hub,Marseille,51603.06,32789.67,17679.14,2021-04-23
65.41,29.65,69.82,94.62,Good,,Early-5G,-0.82,Hub,Marseille,58314.44,24944.14,22609.55,2021-04-24
65.38,29.48,69.82,94.59,Moderate,,Early-5G,-0.57,Good,Marseille,58079.06,36619.26,18157.955,2021-04-25
65.35,29.27,69.82,94.55,Moderate,,Early-5G,-0.25,Poor,Marseille,35793.67,20662.56,13706.36,2021-04-26
65.32,29.04,69.82,94.52,Moderate,,Early-5G,-0.05,Poor,Marseille,30807.03,23887.33,14572.48,2021-04-27
65.28,28.77,69.83,94.48,Good,,Early-5G,0.55,Limited,Marseille,38971.19,27382.57,15917.68,2021-04-28
65.25,28.49,69.83,94.44,Good,,Early-5G,-0.16,Poor,Marseille,41240.43,28945.33,13734.65,2021-04-29
65.21,28.17,69.83,94.4,Good,,Early-5G,0.54,Hub,Marseille,46075.1,29666.66,17375.46,2021-04-30
65.18,27.83,69.83,94.36,Good,,Mid-5G,0.07,Hub,Marseille,69131.81,42848.93,18015.17,2021-05-01
65.14,27.47,69.84,94.32,Good,,Mid-5G,1.1,Poor,Marseille,65277.46,34710.02,19373.87,2021-05-02
65.1,27.09,69.84,94.27,Good,,Early-5G,-0.17,Hub,Marseille,39720.75,23833.85,15904.16,2021-05-03
69.03,26.7,69.84,94.23,Good,,Mid-5G,-0.26,Hub,Marseille,90152.11,33559.66,18690.48,2021-05-04
72.96,26.28,69.84,94.18,Good,,Mid-5G,-0.71,Good,Marseille,76925.84,42836.15,21352.72,2021-05-05
76.89,25.85,69.84,94.13,Good,,Mid-5G,-0.01,Hub,Marseille,81768.16500000001,40908.79,23457.23,2021-05-06
80.81,25.405,69.85,94.08,Good,,Mid-5G,0.14,Limited,Marseille,86610.49,41684.06,24459.47,2021-05-07
84.72,24.96,69.85,94.03,Moderate,,Mid-5G,0.53,Good,Marseille,111393.98,40493.82,30049.22,2021-05-08
88.63,24.5,69.85,93.98,Good,,Mid-5G,0.4,Poor,Marseille,77892.19,48748.17,25431.04,2021-05-09
92.54,24.04,69.85,93.93,Good,,Mid-5G,-0.1,Good,Marseille,82901.84,44592.51,20812.86,2021-05-10
92.47,23.57,69.86,93.87,Good,,Mid-5G,1.03,Hub,Marseille,83060.87,37799.0,21487.83,2021-05-11
92.39,23.1,69.86,93.82,Good,,Mid-5G,0.5,Good,Marseille,80804.34,42022.14,23253.6,2021-05-12
92.31,22.63,69.86,93.76,Good,,Mid-5G,-0.61,Limited,Marseille,92924.19,41871.25,18554.58,2021-05-13
92.23,22.17,69.86,93.71,Good,,Mid-5G,1.11,Poor,Marseille,92264.9,53710.8,22026.58,2021-05-14
92.15,21.71,69.86,93.65,Moderate,,Mid-5G,-0.22,Limited,Marseille,79833.68,50898.94,25461.49,2021-05-15
92.07,21.259999999999998,69.87,93.59,Good,,Mid-5G,0.13,Hub,Marseille,94738.74,50050.59,23029.52,2021-05-16
91.99,20.81,69.87,93.53,Moderate,,Mid-5G,0.06,Limited,Marseille,92284.72,40935.149999999994,20849.45,2021-05-17
91.9,20.38,69.87,93.47,Moderate,,Mid-5G,0.87,Poor,Marseille,84915.8,31819.71,12875.92,2021-05-18
91.81,19.97,69.87,93.4,Good,,Mid-5G,0.42,Hub,Marseille,77835.92,45538.48,10709.45,2021-05-19
91.72,19.57,69.88,93.34,Good,,Mid-5G,0.63,Hub,Marseille,93317.93,40650.95,12460.55,2021-05-20
91.63,19.19,69.88,93.28,Moderate,,Mid-5G,0.44,Poor,Marseille,89214.54,44997.98,13560.89,2021-05-21
91.54,18.83,69.88,93.21,Good,,Mid-5G,0.58,Poor,Marseille,91029.46,46839.41,25566.86,2021-05-22
91.44,18.5,69.88,93.14,Good,,Mid-5G,0.3,Limited,Marseille,100152.04,51749.46,23565.12,2021-05-23
91.35,18.18,69.88,93.08,Moderate,,Mid-5G,-0.03,Hub,Marseille,72966.08,33013.8,21881.4,2021-05-24
91.25,17.89,69.89,93.01,Good,,Mid-5G,-0.26,Poor,Marseille,90276.38,36432.65,20197.68,2021-05-25
91.15,17.63,69.89,92.94,Moderate,,Mid-5G,1.54,Hub,Marseille,91954.66,41853.38,23321.77,2021-05-26
91.05,17.39,69.89,92.87,Good,,Mid-5G,-0.36,Hub,Marseille,87602.92,33485.56,22517.91,2021-05-27
90.95,17.19,69.89,92.8,Good,,Mid-5G,-0.37,Good,Marseille,87278.44,46104.16,19904.46,2021-05-28
90.84,17.01,69.9,92.73,Good,,Mid-5G,0.43,Hub,Marseille,95069.67,47328.17,22210.6,2021-05-29
90.74,16.87,69.9,92.65,Good,,Mid-5G,-0.03,Hub,Marseille,104432.2,45286.01,27969.57,2021-05-30
90.63,16.75,69.9,92.58,Good,,Mid-5G,0.31,Limited,Marseille,75557.47,40580.42,22643.71,2021-05-31
90.53,16.67,69.9,92.51,Good,,Mid-5G,-0.31,Limited,Marseille,93707.18,40603.84,22111.45,2021-06-01
90.42,16.62,69.9,92.43,Good,,Mid-5G,0.72,Hub,Marseille,98700.32,50334.51,22613.48,2021-06-02
90.31,16.61,69.91,92.36,Good,,Mid-5G,-0.04,Hub,Marseille,98203.68,40129.88,25062.14,2021-06-03
90.19,16.62,69.91,92.28,Good,,Mid-5G,0.03,Poor,Marseille,85583.81,42943.7,26042.58,2021-06-04
90.08,16.67,69.91,92.2,Good,,Mid-5G,0.36,Limited,Marseille,115420.96,57812.8,24202.12,2021-06-05
89.97,16.75,69.91,92.13,Good,,Mid-5G,0.46,Good,Marseille,79832.0,48874.34,24246.92,2021-06-06
89.85,16.87,69.91,92.05,Good,,Mid-5G,-0.35,Poor,Marseille,91283.88,38811.72,22028.29,2021-06-07
89.74,17.01,69.92,91.97,Good,,Mid-5G,1.03,Hub,Marseille,83475.05,37145.73,22996.8,2021-06-08
89.62,17.19,69.92,91.89,Moderate,,Mid-5G,0.52,Good,Marseille,81435.82,39184.4,21000.54,2021-06-09
89.5,17.39,69.92,91.81,Moderate,,Mid-5G,0.54,Hub,Marseille,70038.8,35519.08,20185.45,2021-06-10
89.38,17.63,69.92,91.73,Moderate,,Mid-5G,-0.54,Hub,Marseille,82494.87,38251.21,22477.18,2021-06-11
89.26,17.89,69.93,91.65,Good,,Mid-5G,0.77,Hub,Marseille,91804.75,37417.69,28913.9,2021-06-12
89.14,18.18,69.93,91.57,Good,,Mid-5G,0.02,Hub,Marseille,101114.63,41179.22,21981.27,2021-06-13
89.02,18.5,69.93,91.48,Good,,Mid-5G,-0.01,Good,Marseille,83768.29,43425.95,21112.83,2021-06-14
88.9,18.83,69.93,91.4,Good,Tech Show,Mid-5G,0.46,Poor,Marseille,101364.85,43149.18,25066.27,2021-06-15
88.77,19.19,69.93,91.32,Good,,Mid-5G,0.85,Hub,Marseille,84782.61,37676.34,18217.91,2021-06-16
88.65,19.57,69.94,91.24,Moderate,,Mid-5G,-0.25,Hub,Marseille,76413.59,41322.06,21129.11,2021-06-17
88.53,19.97,69.94,91.15,Good,,Mid-5G,0.09,Poor,Marseille,61028.77,42788.13,18944.65,2021-06-18
88.4,20.38,69.94,91.07,Good,,Mid-5G,0.23,Hub,Marseille,104573.24,45214.22,30193.11,2021-06-19
88.27,20.81,69.94,90.98,Good,,Mid-5G,-0.38,Poor,Marseille,105320.08,47171.57,24698.62,2021-06-20
88.15,21.25,69.95,90.9,Moderate,,Mid-5G,0.8,Hub,Marseille,70386.88,35957.5,21505.6,2021-06-21
88.02,21.71,69.95,90.81,Good,,Mid-5G,0.84,Hub,Marseille,69780.28,30309.53,17577.69,2021-06-22
87.89,22.17,69.95,90.725,Good,,Mid-5G,0.2,Hub,Marseille,84022.34,38181.35,19193.42,2021-06-23
87.76,22.63,69.95,90.64,Moderate,,Mid-5G,-0.35,Hub,Marseille,78569.0,37071.53,20132.88,2021-06-24
87.64,23.1,69.95,90.56,Good,,Mid-5G,0.33,Poor,Marseille,75816.93,40655.95,20184.09,2021-06-25
87.51,23.57,69.96,90.47,Good,,Mid-5G,-0.17,Hub,Marseille,80642.09,48792.73,23001.59,2021-06-26
87.38,24.04,69.96,90.39,Good,,Mid-5G,0.6,Hub,Marseille,84905.39,42201.04,24339.16,2021-06-27
87.25,24.5,69.96,90.3,Moderate,,Mid-5G,0.92,Hub,Marseille,62203.42,28975.07,17278.4,2021-06-28
87.12,24.96,69.96,90.22,Good,,Mid-5G,-0.44,Limited,Marseille,65063.11,38519.92,15590.26,2021-06-29
86.99,25.41,69.97,90.13,Moderate,,Mid-5G,0.63,Hub,Marseille,84825.3,31177.7,18981.34,2021-06-30
86.86,25.85,69.97,90.04,Good,,Mid-5G,0.29,Good,Marseille,87435.61,39387.54,21254.11,2021-07-01
86.73,26.28,69.97,89.96,Good,,Mid-5G,-1.1,Good,Marseille,79086.05,41755.07,22406.34,2021-07-02
86.6,26.7,69.97,89.87,Good,,Mid-5G,0.52,Poor,Marseille,92068.8,45496.2,22932.81,2021-07-03
86.47,27.09,69.97,89.78,Moderate,,Mid-5G,0.62,Limited,Marseille,89740.655,42360.92,21238.46,2021-07-04
86.34,27.47,69.98,89.7,Good,,Mid-5G,-0.28,Good,Marseille,87412.51,38555.04,19544.11,2021-07-05
86.2,27.83,69.98,89.61,Good,,Mid-5G,-0.15,Hub,Marseille,76147.78,34077.65,19960.55,2021-07-06
86.07,28.17,69.98,89.53,Good,,Mid-5G,-0.51,Hub,Marseille,70010.18,32882.79,20693.34,2021-07-07
85.94,28.49,69.98,89.44,Good,,Mid-5G,-0.22,Hub,Marseille,77123.62,31687.93,18588.47,2021-07-08
85.81,28.77,69.98,89.36,Good,,Mid-5G,-0.01,Limited,Marseille,67852.56,36628.28,19132.95,2021-07-09
85.68,29.04,69.99,89.27,Good,,Mid-5G,0.57,Hub,Marseille,87304.9,39490.44,23525.39,2021-07-10
85.55,29.27,69.99,89.19,Good,,Mid-5G,1.4,Hub,Marseille,101712.46,38436.09,18938.345,2021-07-11
85.42,29.48,69.99,89.1,Good,,Mid-5G,0.27,Poor,Marseille,64129.61,38681.47,14351.3,2021-07-12
85.29,29.65,69.995,89.02,Good,,Mid-5G,0.23,Limited,Marseille,69087.14,36379.68,16219.41,2021-07-13
85.17,29.8,70.0,88.93,Moderate,,Mid-5G,0.46,Hub,Marseille,74378.65,26237.96,16901.23,2021-07-14
85.04,29.91,70.0,88.85,Moderate,,Mid-5G,-0.24,Limited,Marseille,64817.3,30878.96,17917.97,2021-07-15
84.91,29.99,70.0,88.76,Good,,Mid-5G,-0.77,Hub,Marseille,80129.14,35869.65,18934.71,2021-07-16
84.78,30.04,70.0,88.68,Good,,Mid-5G,0.14,Hub,Marseille,85038.03,38648.285,20880.94,2021-07-17
84.65,30.06,70.0,88.6,Good,,Mid-5G,-0.02,Good,Marseille,74701.42,41426.92,18517.67,2021-07-18
84.53,30.04,70.01,88.52,Good,,Mid-5G,-0.61,Poor,Marseille,66080.06,35379.9,14557.11,2021-07-19
84.4,29.99,70.01,88.435,Good,,Mid-5G,1.18,Good,Marseille,64274.64,30044.02,17810.18,2021-07-20
84.28,29.91,70.01,88.35,Good,,Mid-5G,-0.25,Poor,Marseille,73235.03,29441.32,16350.03,2021-07-21
84.15,29.8,70.01,88.27,Moderate,,Mid-5G,-0.74,Limited,Marseille,65781.96,29614.3,15619.5,2021-07-22
84.03,29.65,70.02,88.19,Good,,Mid-5G,1.05,Poor,Marseille,65883.35,38198.62,18253.19,2021-07-23
83.9,29.48,70.02,88.11,Moderate,,Mid-5G,0.16,Hub,Marseille,84296.32,36955.24,15944.7,2021-07-24
83.78,29.27,70.02,88.03,Good,,Mid-5G,-0.27,Poor,Marseille,81302.43,35943.13,13937.915,2021-07-25
83.66,29.04,70.02,87.95,Good,,Mid-5G,-0.05,Limited,Marseille,60430.3,29876.53,11931.13,2021-07-26
83.54,28.77,70.02,87.87,Good,,Mid-5G,-0.52,Limited,Marseille,56129.41,34726.33,11164.6,2021-07-27
83.42,28.49,70.03,87.8,Good,,Mid-5G,0.19,Good,Marseille,60229.98,28795.66,16642.77,2021-07-28
83.3,28.17,70.03,87.72,Good,,Mid-5G,-0.53,Hub,Marseille,67756.04,33873.69,16165.9,2021-07-29
83.18,27.83,70.03,87.64,Good,,Mid-5G,-0.51,Poor,Marseille,76921.59,31629.75,14552.24,2021-07-30
83.06,27.47,70.03,87.57,Moderate,,Mid-5G,0.4,Good,Marseille,66155.57,58979.81,15802.54,2021-07-31
82.95,27.09,70.04,87.49,Moderate,,Mid-5G,-0.14,Hub,Marseille,70153.62,65016.01,16901.67,2021-08-01
82.83,26.7,70.04,87.42,Good,,Mid-5G,0.27,Hub,Marseille,58189.38,54068.84,12863.2,2021-08-02
82.72,26.28,70.04,87.35,Good,,Mid-5G,0.4,Poor,Marseille,51908.6,56743.3,12809.55,2021-08-03
82.61,25.85,70.04,87.27,Good,,Mid-5G,0.55,Poor,Marseille,58464.84,30894.7,15506.35,2021-08-04
82.5,25.41,70.04,87.2,Good,,Mid-5G,0.06,Hub,Marseille,76008.63,35748.84,17738.12,2021-08-05
82.39,24.96,70.05,87.13,Good,,Mid-5G,-0.69,Limited,Marseille,59831.63,27031.52,12733.31,2021-08-06
82.28,24.5,70.05,87.06,Good,,Mid-5G,-0.66,Good,Marseille,71615.87,33081.71,15533.72,2021-08-07
82.17,24.04,70.05,86.99,Good,,Mid-5G,-0.97,Hub,Marseille,75191.43,34919.07,14646.33,2021-08-08
82.06,23.57,70.05,86.92,Good,,Mid-5G,0.02,Hub,Marseille,63138.02,28056.71,13758.94,2021-08-09
81.96,23.1,70.06,86.86,Good,,Mid-5G,0.94,Good,Marseille,53243.12,24971.52,12445.23,2021-08-10
81.85,22.63,70.06,86.79,Good,,Mid-5G,0.46,Hub,Marseille,67590.85,28434.47,13547.11,2021-08-11
81.75,22.17,70.06,86.72,Moderate,,Mid-5G,0.18,Limited,Marseille,60811.31,26555.13,11445.38,2021-08-12
81.65,21.71,70.06,86.66,Good,,Mid-5G,1.35,Limited,Marseille,60714.25,25916.79,12913.536666666667,2021-08-13
81.55,21.25,70.06,86.6,Good,,Mid-5G,-0.36,Hub,Marseille,68873.43,32455.96,14381.693333333333,2021-08-14
81.45,20.814999999999998,70.07,86.53,Good,,Mid-5G,0.22,Good,Marseille,62443.244999999995,29134.19,15849.85,2021-08-15
81.36,20.38,70.07,86.47,Good,,Mid-5G,0.37,Poor,Marseille,56013.06,27210.93,11253.95,2021-08-16
81.26,19.97,70.07,86.41,Good,,Mid-5G,0.33,Limited,Marseille,44165.41,23570.6,12892.2,2021-08-17
81.17,19.57,70.07,86.35,Good,,Mid-5G,0.33,Hub,Marseille,54269.36,27824.3,13958.89,2021-08-18
81.08,19.19,70.07,86.29,Good,,Mid-5G,-0.1,Good,Marseille,52010.14,27706.31,13564.279999999999,2021-08-19
80.99,18.83,70.08,86.24,Moderate,,Mid-5G,-0.1,Hub,Marseille,62064.86,31896.45,13169.67,2021-08-20
80.9,18.5,70.08,86.18,Moderate,,Mid-5G,0.18,Limited,Marseille,59589.92333333333,34989.97,12775.06,2021-08-21
80.81,18.18,70.08,86.13,Good,,Mid-5G,0.14,Good,Marseille,57114.98666666667,30367.64,12380.45,2021-08-22
80.73,17.89,70.08,86.07,Good,,Mid-5G,-0.65,Hub,Marseille,54640.05,20191.73,11985.84,2021-08-23
80.65,17.63,70.09,86.02,Good,,Mid-5G,0.18,Limited,Marseille,54183.77,22280.37,11591.23,2021-08-24
80.57,17.39,70.09,85.97,Good,,Mid-5G,-0.25499999999999995,Hub,Marseille,55545.04,28119.59,11196.619999999999,2021-08-25
80.49,17.19,70.09,85.92,Good,,Mid-5G,-0.69,Hub,Marseille,48929.5,28842.24,10802.01,2021-08-26
80.41,17.01,70.09,85.87,Good,,Mid-5G,0.49,Hub,Marseille,55231.97,25708.61,13696.56,2021-08-27
80.33,16.87,70.09,85.82,Good,,Mid-5G,0.28,Poor,Marseille,69424.96,35071.48,15780.75,2021-08-28
80.26,16.75,70.1,85.77,Good,,Mid-5G,0.12,Hub,Marseille,75035.12,30988.09,19480.31,2021-08-29
80.19,16.67,70.1,85.73,Moderate,,Mid-5G,0.69,Hub,Marseille,50303.86,18600.91,9598.99,2021-08-30
80.12,16.62,70.1,85.68,Moderate,,Mid-5G,-0.6,Hub,Marseille,43961.95,20283.68,10687.07,2021-08-31
80.05,16.61,70.1,85.64,Moderate,,Mid-5G,0.2,Hub,Marseille,64538.8,28436.9,13992.85,2021-09-01
79.99,16.62,70.11,85.6,Moderate,,Mid-5G,0.81,Hub,Marseille,71176.19,30107.72,15033.29,2021-09-02
79.92,16.67,70.11,85.56,Good,,Mid-5G,-0.42,Hub,Marseille,68244.4,34177.3,16209.65,2021-09-03
79.86,16.75,70.11,85.52,Good,,Mid-5G,-0.22,Hub,Marseille,82171.94,40431.89,22843.48,2021-09-04
79.8,16.87,70.11,85.48,Good,,Mid-5G,-0.29,Poor,Marseille,77629.16,37803.25,19814.01,2021-09-05
79.75,17.01,70.11,85.45,Good,,Mid-5G,-0.3,Limited,Marseille,59356.86,29416.67,14013.08,2021-09-06
79.69,17.19,70.12,85.41,Moderate,,Mid-5G,-0.94,Hub,Marseille,36037.39,23968.6,13434.25,2021-09-07
79.64,17.39,70.12,85.38,Good,,Mid-5G,0.67,Limited,Marseille,45232.16,26614.09,16687.59,2021-09-08
79.59,17.63,70.12,85.35,Good,,Mid-5G,-0.57,Hub,Marseille,37099.47,29156.23,15835.65,2021-09-09
79.54,17.89,70.12,85.32,Good,,Mid-5G,-0.23,Hub,Marseille,76227.39,35418.22,13523.03,2021-09-10
79.49,18.18,70.13,85.29,Good,,Mid-5G,0.41,Poor,Marseille,85394.08,37172.91,16580.62,2021-09-11
79.445,18.5,70.13,85.26,Good,,Mid-5G,0.02,Poor,Marseille,74019.035,33339.22,19638.21,2021-09-12
79.4,18.83,70.13,85.23,Moderate,,Mid-5G,0.22,Hub,Marseille,62643.99,32097.03,13531.06,2021-09-13
79.36,19.19,70.13,85.21,Good,Major Launch,Mid-5G,-0.5700000000000001,Poor,Marseille,84721.67,30854.84,17150.92,2021-09-14
79.33,19.57,70.13,85.18,Good,,Mid-5G,-1.36,Hub,Marseille,64558.55,30375.26,16276.93,2021-09-15
79.29,19.97,70.14,85.16,Good,,Mid-5G,0.35,Hub,Marseille,60071.83,34079.59,15485.38,2021-09-16
79.26,20.38,70.14,85.14,Good,,Mid-5G,0.3,Hub,Marseille,71469.88,30184.17,15560.74,2021-09-17
79.23,20.81,70.14,85.12,Moderate,,Mid-5G,-0.16,Poor,Marseille,90608.12,35603.29,22431.52,2021-09-18
79.2,21.25,70.14,85.1,Good,,Mid-5G,0.7,Hub,Marseille,69291.55,41669.71,18036.66,2021-09-19
79.17,21.71,70.14,85.09,Good,,Mid-5G,0.72,Hub,Marseille,63867.23,33314.76,12299.29,2021-09-20
79.15,22.17,70.15,85.07,Good,,Mid-5G,0.74,Limited,Marseille,54235.97,25147.92,11972.02,2021-09-21
79.13,22.63,70.15,85.06,Good,,Mid-5G,-0.66,Hub,Marseille,53527.14,32342.33,14116.76,2021-09-22
79.11,23.1,70.15,85.04,Good,,Mid-5G,0.21,Hub,Marseille,64694.14,32160.09,14956.04,2021-09-23
79.09,23.57,70.15,85.03,Moderate,,Mid-5G,-0.57,Limited,Marseille,70914.63,38835.77,17481.065000000002,2021-09-24
79.07,24.04,70.16,85.02,Good,,Mid-5G,0.21,Poor,Marseille,74911.29,22647.97,20006.09,2021-09-25
79.06,24.5,70.16,85.02,Moderate,,Mid-5G,-0.77,Hub,Marseille,66718.73,19425.49,18011.19,2021-09-26
79.05,24.96,70.16,85.01,Good,,Mid-5G,0.16,Good,Marseille,52819.21,15811.26,13129.97,2021-09-27
79.04,25.41,70.16,85.01,Good,,Mid-5G,-0.26,Limited,Marseille,62637.34,20869.32,14146.48,2021-09-28
79.04,25.85,70.16,85.0,Good,,Mid-5G,0.43,Hub,Marseille,66083.44,28227.4,15191.88,2021-09-29
79.04,26.28,70.17,85.0,Good,,Mid-5G,-0.3,Poor,Marseille,60764.71,26527.47,14079.7,2021-09-30
79.04,26.676666666666666,70.17,85.0,Moderate,,Mid-5G,-1.19,Hub,Marseille,57120.68,25106.17,14262.22,2021-10-01
79.04,27.073333333333334,70.17,85.0,Good,,Mid-5G,0.52,Hub,Marseille,88808.03,36574.59,18926.59,2021-10-02
79.04,27.47,70.17,85.0,Moderate,,Mid-5G,0.71,Hub,Marseille,83759.63,33239.534999999996,19214.96,2021-10-03
79.05,27.83,70.18,85.01,Good,,Mid-5G,0.34,Limited,Marseille,80000.14,29904.48,14598.04,2021-10-04
79.06,28.17,70.18,85.01,Good,,Mid-5G,0.11,Hub,Marseille,76240.65000000001,25927.8,13006.92,2021-10-05
79.07,28.49,70.18,85.02,Good,,Mid-5G,0.33,Good,Marseille,72481.16,26313.49,14209.16,2021-10-06
79.08,28.77,70.18,85.03,Good,,Mid-5G,-0.94,Hub,Marseille,68721.67,25834.4,16262.74,2021-10-07
79.1,29.04,70.18,85.04,Good,,Mid-5G,-0.44,Limited,Marseille,64962.18,33052.89,15621.67,2021-10-08
79.11,29.27,70.19,85.05,Good,,Mid-5G,0.21,Hub,Marseille,61202.69,38213.08,21419.54,2021-10-09
79.14,29.48,70.19,85.06,Moderate,,Mid-5G,-0.04,Limited,Marseille,57443.2,31505.13,12273.3,2021-10-10
79.16,29.65,70.19,85.08,Good,,Mid-5G,-0.41,Hub,Marseille,53683.71,26268.48,13078.96,2021-10-11
79.18,29.8,70.19,85.09,Good,,Mid-5G,0.21,Hub,Marseille,47379.6,28541.46,14500.25,2021-10-12
79.21,29.91,70.2,85.11,Good,,Mid-5G,-0.55,Good,Marseille,74151.5,29846.08,17145.23,2021-10-13
